"Period","Direction","Country","Count"
201704,"Net migration","South Korea",101
201704,"Net migration","Kuwait",4
201704,"Net migration","Laos",-3
201704,"Net migration","Latvia",3
201704,"Net migration","Lithuania",2
201704,"Net migration","Luxembourg",4
201704,"Net migration","Macau (Special Administrative Region)",6
201704,"Net migration","Madagascar",-6
201704,"Net migration","Malawi",2
201704,"Net migration","Malaysia",66
201704,"Net migration","Maldives",2
201704,"Net migration","Malta",1
201704,"Net migration","Mauritius",4
201704,"Net migration","Mexico",4
201704,"Net migration","Moldova",1
201704,"Net migration","Mongolia",-1
201704,"Net migration","Mozambique",1
201704,"Net migration","Myanmar",1
201704,"Net migration","Namibia",1
201704,"Net migration","Nepal",9
201704,"Net migration","Netherlands",-16
201704,"Net migration","New Caledonia",2
201704,"Net migration","Nigeria",3
201704,"Net migration","Niue",9
201704,"Net migration","Norfolk Island",-2
201704,"Net migration","Norway",-1
201704,"Net migration","Not Stated",406
201704,"Net migration","Oman",18
201704,"Net migration","Pakistan",22
201704,"Net migration","Panama",2
201704,"Net migration","Papua New Guinea",-1
201704,"Net migration","Peru",9
201704,"Net migration","Philippines",400
201704,"Net migration","Poland",4
201704,"Net migration","Portugal",3
201704,"Net migration","Qatar",14
201704,"Net migration","Russia",13
201704,"Net migration","Samoa",138
201704,"Net migration","Samoa, American",-1
201704,"Net migration","Saudi Arabia",48
201704,"Net migration","Serbia",2
201704,"Net migration","Seychelles",3
201704,"Net migration","Sierra Leone",2
201704,"Net migration","Singapore",79
201704,"Net migration","Slovakia",5
201704,"Net migration","Slovenia",10
201704,"Net migration","Solomon Islands",5
201704,"Net migration","Somalia",1
201704,"Net migration","South Africa",349
201704,"Net migration","Spain",-10
201704,"Net migration","Sri Lanka",38
201704,"Net migration","St Lucia",1
201704,"Net migration","Sweden",-10
201704,"Net migration","Switzerland",-5
201704,"Net migration","Taiwan",46
201704,"Net migration","Tanzania",2
201704,"Net migration","Thailand",52
201704,"Net migration","Timor-Leste",3
201704,"Net migration","Tokelau",1
201704,"Net migration","Tonga",40
201704,"Net migration","Tuvalu",6
201704,"Net migration","Uganda",1
201704,"Net migration","Ukraine",3
201704,"Net migration","United Arab Emirates",64
201704,"Net migration","United Kingdom",-79
201704,"Net migration","United States of America",47
201704,"Net migration","Uruguay",8
201704,"Net migration","Vanuatu",1
201704,"Net migration","Venezuela",2
201704,"Net migration","Viet Nam",45
201704,"Net migration","Virgin Islands, British",-1
201704,"Net migration","Zambia",1
201704,"Net migration","Zimbabwe",3
201705,"Arrival","Afghanistan",13
201705,"Arrival","Algeria",1
201705,"Arrival","Andorra",1
201705,"Arrival","Argentina",58
201705,"Arrival","Australia",1828
201705,"Arrival","Austria",3
201705,"Arrival","Bahrain",4
201705,"Arrival","Bangladesh",13
201705,"Arrival","Belarus",2
201705,"Arrival","Belgium",10
201705,"Arrival","Bermuda",1
201705,"Arrival","Brazil",43
201705,"Arrival","Brunei Darussalam",1
201705,"Arrival","Cambodia",20
201705,"Arrival","Canada",191
201705,"Arrival","Chile",76
201705,"Arrival","China",554
201705,"Arrival","Colombia",9
201705,"Arrival","Cook Islands",16
201705,"Arrival","Costa Rica",1
201705,"Arrival","Czech Republic",19
201705,"Arrival","Denmark",4
201705,"Arrival","Ecuador",7
201705,"Arrival","Egypt",6
201705,"Arrival","Estonia",1
201705,"Arrival","Ethiopia",2
201705,"Arrival","Fiji",96
201705,"Arrival","Finland",9
201705,"Arrival","Former Yugoslav Republic of Macedonia (FYROM)",3
201705,"Arrival","France",213
201705,"Arrival","French Guiana",1
201705,"Arrival","French Polynesia",1
201705,"Arrival","Germany",157
201705,"Arrival","Ghana",2
201705,"Arrival","Greece",2
201705,"Arrival","Guam",3
201705,"Arrival","Guatemala",1
201705,"Arrival","Hong Kong (Special Administrative Region)",40
201705,"Arrival","Hungary",2
201705,"Arrival","India",675
201705,"Arrival","Indonesia",31
201705,"Arrival","Iran",21
201705,"Arrival","Iraq",11
201705,"Arrival","Ireland",82
201705,"Arrival","Israel",11
201705,"Arrival","Italy",27
201705,"Arrival","Japan",186
201705,"Arrival","Jordan",12
201705,"Arrival","Kenya",3
201705,"Arrival","Kiribati",12
201705,"Arrival","South Korea",176
201705,"Arrival","Kuwait",3
201705,"Arrival","Laos",1
201705,"Arrival","Latvia",6
201705,"Arrival","Lebanon",60
201705,"Arrival","Lithuania",3
201705,"Arrival","Luxembourg",4
201705,"Arrival","Macau (Special Administrative Region)",1
201705,"Arrival","Malawi",1
201705,"Arrival","Malaysia",97
201705,"Arrival","Maldives",4
201705,"Arrival","Mauritius",6
201705,"Arrival","Mexico",15
201705,"Arrival","Morocco",1
201705,"Arrival","Myanmar",1
201705,"Arrival","Namibia",3
201705,"Arrival","Nepal",27
201705,"Arrival","Netherlands",45
201705,"Arrival","New Caledonia",8
201705,"Arrival","Nigeria",9
201705,"Arrival","Niue",2
201705,"Arrival","Norfolk Island",1
201705,"Arrival","Norway",8
201705,"Arrival","Not Stated",518
201705,"Arrival","Oman",2
201705,"Arrival","Pakistan",58
201705,"Arrival","Panama",1
201705,"Arrival","Papua New Guinea",10
201705,"Arrival","Peru",6
201705,"Arrival","Philippines",497
201705,"Arrival","Poland",7
201705,"Arrival","Portugal",4
201705,"Arrival","Qatar",18
201705,"Arrival","Romania",1
201705,"Arrival","Russia",20
201705,"Arrival","Rwanda",1
201705,"Arrival","Samoa",171
201705,"Arrival","Samoa, American",2
201705,"Arrival","Saudi Arabia",41
201705,"Arrival","Serbia",7
201705,"Arrival","Sierra Leone",1
201705,"Arrival","Singapore",88
201705,"Arrival","Slovenia",1
201705,"Arrival","Solomon Islands",2
201705,"Arrival","South Africa",318
201705,"Arrival","South Sudan",6
201705,"Arrival","Spain",18
201705,"Arrival","Sri Lanka",72
201705,"Arrival","St Kitts and Nevis",2
201705,"Arrival","Sudan",1
201705,"Arrival","Swaziland",1
201705,"Arrival","Sweden",19
201705,"Arrival","Switzerland",12
201705,"Arrival","Syria",3
201705,"Arrival","Taiwan",46
201705,"Arrival","Tanzania",1
201705,"Arrival","Thailand",94
201705,"Arrival","Timor-Leste",6
201705,"Arrival","Tokelau",2
201705,"Arrival","Tonga",63
201705,"Arrival","Trinidad and Tobago",1
201705,"Arrival","Turkey",8
201705,"Arrival","Tuvalu",2
201705,"Arrival","Uganda",2
201705,"Arrival","Ukraine",4
201705,"Arrival","United Arab Emirates",54
201705,"Arrival","United Kingdom",846
201705,"Arrival","United States of America",281
201705,"Arrival","Uruguay",25
201705,"Arrival","Vanuatu",4
201705,"Arrival","Venezuela",2
201705,"Arrival","Viet Nam",69
201705,"Arrival","Zimbabwe",1
201705,"Departure","Andorra",2
201705,"Departure","Argentina",30
201705,"Departure","Australia",1783
201705,"Departure","Austria",5
201705,"Departure","Bahrain",1
201705,"Departure","Bangladesh",4
201705,"Departure","Belgium",7
201705,"Departure","Bermuda",4
201705,"Departure","Brazil",17
201705,"Departure","Bulgaria",1
201705,"Departure","Cambodia",1
201705,"Departure","Canada",293
201705,"Departure","Chile",21
201705,"Departure","China",200
201705,"Departure","Colombia",3
201705,"Departure","Cook Islands",20
201705,"Departure","Croatia",7
201705,"Departure","Czech Republic",41
201705,"Departure","Denmark",24
201705,"Departure","Dominica",1
201705,"Departure","Ecuador",3
201705,"Departure","Egypt",1
201705,"Departure","Estonia",3
201705,"Departure","Fiji",43
201705,"Departure","Finland",4
201705,"Departure","Former Yugoslav Republic of Macedonia (FYROM)",2
201705,"Departure","France",101
201705,"Departure","French Polynesia",1
201705,"Departure","Germany",118
201705,"Departure","Ghana",1
201705,"Departure","Greece",3
201705,"Departure","Guatemala",2
201705,"Departure","Hong Kong (Special Administrative Region)",29
201705,"Departure","Hungary",4
201705,"Departure","India",161
201705,"Departure","Indonesia",35
201705,"Departure","Ireland",75
201705,"Departure","Israel",7
201705,"Departure","Italy",34
201705,"Departure","Japan",73
201705,"Departure","Jordan",1
201705,"Departure","Kazakhstan",1
201705,"Departure","Kenya",1
201705,"Departure","South Korea",69
201705,"Departure","Kuwait",2
201705,"Departure","Laos",2
201705,"Departure","Latvia",6
201705,"Departure","Lebanon",2
201705,"Departure","Malaysia",27
201705,"Departure","Maldives",1
201705,"Departure","Malta",4
201705,"Departure","Mexico",14
201705,"Departure","Mongolia",2
201705,"Departure","Morocco",1
201705,"Departure","Myanmar",1
201705,"Departure","Namibia",5
201705,"Departure","Nepal",6
201705,"Departure","Netherlands",34
201705,"Departure","New Caledonia",1
201705,"Departure","Niue",4
201705,"Departure","Norway",6
201705,"Departure","Not Stated",189
201705,"Departure","Oman",1
201705,"Departure","Papua New Guinea",3
201705,"Departure","Peru",3
201705,"Departure","Philippines",53
201705,"Departure","Poland",2
201705,"Departure","Portugal",2
201705,"Departure","Qatar",2
201705,"Departure","Romania",3
201705,"Departure","Russia",6
201705,"Departure","Samoa",32
201705,"Departure","Saudi Arabia",8
201705,"Departure","Serbia",2
201705,"Departure","Singapore",23
201705,"Departure","Slovakia",1
201705,"Departure","Slovenia",2
201705,"Departure","South Africa",22
201705,"Departure","Spain",33
201705,"Departure","Sri Lanka",15
201705,"Departure","Sweden",19
201705,"Departure","Switzerland",22
201705,"Departure","Taiwan",27
201705,"Departure","Tanzania",1
201705,"Departure","Thailand",60
201705,"Departure","Timor-Leste",1
201705,"Departure","Tokelau",1
201705,"Departure","Tonga",15
201705,"Departure","Tunisia",1
201705,"Departure","Turkey",6
201705,"Departure","Uganda",1
201705,"Departure","Ukraine",4
201705,"Departure","United Arab Emirates",13
201705,"Departure","United Kingdom",1035
201705,"Departure","United States of America",267
201705,"Departure","Uruguay",4
201705,"Departure","Uzbekistan",2
201705,"Departure","Vanuatu",2
201705,"Departure","Viet Nam",30
201705,"Departure","Zimbabwe",1
201705,"Net migration","Afghanistan",13
201705,"Net migration","Algeria",1
201705,"Net migration","Andorra",-1
201705,"Net migration","Argentina",28
201705,"Net migration","Australia",45
201705,"Net migration","Austria",-2
201705,"Net migration","Bahrain",3
201705,"Net migration","Bangladesh",9
201705,"Net migration","Belarus",2
201705,"Net migration","Belgium",3
201705,"Net migration","Bermuda",-3
201705,"Net migration","Brazil",26
201705,"Net migration","Brunei Darussalam",1
201705,"Net migration","Bulgaria",-1
201705,"Net migration","Cambodia",19
201705,"Net migration","Canada",-102
201705,"Net migration","Chile",55
201705,"Net migration","China",354
201705,"Net migration","Colombia",6
201705,"Net migration","Cook Islands",-4
201705,"Net migration","Costa Rica",1
201705,"Net migration","Croatia",-7
201705,"Net migration","Czech Republic",-22
201705,"Net migration","Denmark",-20
201705,"Net migration","Dominica",-1
201705,"Net migration","Ecuador",4
201705,"Net migration","Egypt",5
201705,"Net migration","Estonia",-2
201705,"Net migration","Ethiopia",2
201705,"Net migration","Fiji",53
201705,"Net migration","Finland",5
201705,"Net migration","Former Yugoslav Republic of Macedonia (FYROM)",1
201705,"Net migration","France",112
201705,"Net migration","French Guiana",1
201705,"Net migration","Germany",39
201705,"Net migration","Ghana",1
201705,"Net migration","Greece",-1
201705,"Net migration","Guam",3
201705,"Net migration","Guatemala",-1
201705,"Net migration","Hong Kong (Special Administrative Region)",11
201705,"Net migration","Hungary",-2
201705,"Net migration","India",514
201705,"Net migration","Indonesia",-4
201705,"Net migration","Iran",21
201705,"Net migration","Iraq",11
201705,"Net migration","Ireland",7
201705,"Net migration","Israel",4
201705,"Net migration","Italy",-7
201705,"Net migration","Japan",113
201705,"Net migration","Jordan",11
201705,"Net migration","Kazakhstan",-1
201705,"Net migration","Kenya",2
201705,"Net migration","Kiribati",12
201705,"Net migration","South Korea",107
201705,"Net migration","Kuwait",1
201705,"Net migration","Laos",-1
201705,"Net migration","Lebanon",58
201705,"Net migration","Lithuania",3
201705,"Net migration","Luxembourg",4
201705,"Net migration","Macau (Special Administrative Region)",1
201705,"Net migration","Malawi",1
201705,"Net migration","Malaysia",70
201705,"Net migration","Maldives",3
201705,"Net migration","Malta",-4
201705,"Net migration","Mauritius",6
201705,"Net migration","Mexico",1
201705,"Net migration","Mongolia",-2
201705,"Net migration","Namibia",-2
201705,"Net migration","Nepal",21
201705,"Net migration","Netherlands",11
201705,"Net migration","New Caledonia",7
201705,"Net migration","Nigeria",9
201705,"Net migration","Niue",-2
201705,"Net migration","Norfolk Island",1
201705,"Net migration","Norway",2
201705,"Net migration","Not Stated",329
201705,"Net migration","Oman",1
201705,"Net migration","Pakistan",58
201705,"Net migration","Panama",1
201705,"Net migration","Papua New Guinea",7
201705,"Net migration","Peru",3
201705,"Net migration","Philippines",444
201705,"Net migration","Poland",5
201705,"Net migration","Portugal",2
201705,"Net migration","Qatar",16
201705,"Net migration","Romania",-2
201705,"Net migration","Russia",14
201705,"Net migration","Rwanda",1
201705,"Net migration","Samoa",139
201705,"Net migration","Samoa, American",2
201705,"Net migration","Saudi Arabia",33
201705,"Net migration","Serbia",5
201705,"Net migration","Sierra Leone",1
201705,"Net migration","Singapore",65
201705,"Net migration","Slovakia",-1
201705,"Net migration","Slovenia",-1
201705,"Net migration","Solomon Islands",2
201705,"Net migration","South Africa",296
201705,"Net migration","South Sudan",6
201705,"Net migration","Spain",-15
201705,"Net migration","Sri Lanka",57
201705,"Net migration","St Kitts and Nevis",2
201705,"Net migration","Sudan",1
201705,"Net migration","Swaziland",1
201705,"Net migration","Switzerland",-10
201705,"Net migration","Syria",3
201705,"Net migration","Taiwan",19
201705,"Net migration","Thailand",34
201705,"Net migration","Timor-Leste",5
201705,"Net migration","Tokelau",1
201705,"Net migration","Tonga",48
201705,"Net migration","Trinidad and Tobago",1
201705,"Net migration","Tunisia",-1
201705,"Net migration","Turkey",2
201705,"Net migration","Tuvalu",2
201705,"Net migration","Uganda",1
201705,"Net migration","United Arab Emirates",41
201705,"Net migration","United Kingdom",-189
201705,"Net migration","United States of America",14
201705,"Net migration","Uruguay",21
201705,"Net migration","Uzbekistan",-2
201705,"Net migration","Vanuatu",2
201705,"Net migration","Venezuela",2
201705,"Net migration","Viet Nam",39
201706,"Arrival","Afghanistan",10
201706,"Arrival","Argentina",52
201706,"Arrival","Australia",1612
201706,"Arrival","Austria",4
201706,"Arrival","Bahrain",5
201706,"Arrival","Bangladesh",10
201706,"Arrival","Belarus",1
201706,"Arrival","Belgium",14
201706,"Arrival","Belize",2
201706,"Arrival","Bermuda",4
201706,"Arrival","Bhutan",1
201706,"Arrival","Bolivia",1
201706,"Arrival","Botswana",1
201706,"Arrival","Brazil",65
201706,"Arrival","Brunei Darussalam",13
201706,"Arrival","Burundi",1
201706,"Arrival","Cambodia",27
201706,"Arrival","Canada",137
201706,"Arrival","Cayman Islands",1
201706,"Arrival","Chile",57
201706,"Arrival","China",912
201706,"Arrival","Colombia",14
201706,"Arrival","Cook Islands",20
201706,"Arrival","Costa Rica",3
201706,"Arrival","Cote d'Ivoire",4
201706,"Arrival","Croatia",4
201706,"Arrival","Cyprus",2
201706,"Arrival","Czech Republic",18
201706,"Arrival","Denmark",9
201706,"Arrival","Dominica",1
201706,"Arrival","Ecuador",8
201706,"Arrival","Egypt",6
201706,"Arrival","El Salvador",3
201706,"Arrival","Eritrea",1
201706,"Arrival","Estonia",1
201706,"Arrival","Ethiopia",4
201706,"Arrival","Fiji",115
201706,"Arrival","Finland",8
201706,"Arrival","Former Yugoslav Republic of Macedonia (FYROM)",2
201706,"Arrival","France",204
201706,"Arrival","French Polynesia",5
201706,"Arrival","Gabon",2
201706,"Arrival","Gaza Strip/Palestine/West Bank",1
201706,"Arrival","Germany",170
201706,"Arrival","Ghana",1
201706,"Arrival","Guam",4
201706,"Arrival","Guatemala",5
201706,"Arrival","Hong Kong (Special Administrative Region)",67
201706,"Arrival","Hungary",14
201706,"Arrival","Iceland",1
201706,"Arrival","India",584
201706,"Arrival","Indonesia",51
201706,"Arrival","Iran",13
201706,"Arrival","Iraq",5
201706,"Arrival","Ireland",80
201706,"Arrival","Israel",15
201706,"Arrival","Italy",27
201706,"Arrival","Jamaica",2
201706,"Arrival","Japan",152
201706,"Arrival","Jordan",5
201706,"Arrival","Kazakhstan",3
201706,"Arrival","Kenya",3
201706,"Arrival","Kiribati",7
201706,"Arrival","South Korea",249
201706,"Arrival","Kosovo",2
201706,"Arrival","Kuwait",4
201706,"Arrival","Laos",1
201706,"Arrival","Latvia",5
201706,"Arrival","Lebanon",22
201706,"Arrival","Liberia",2
201706,"Arrival","Libya",1
201706,"Arrival","Lithuania",7
201706,"Arrival","Luxembourg",2
201706,"Arrival","Macau (Special Administrative Region)",6
201706,"Arrival","Malaysia",80
201706,"Arrival","Maldives",2
201706,"Arrival","Malta",2
201706,"Arrival","Mauritius",4
201706,"Arrival","Mexico",14
201706,"Arrival","Moldova",2
201706,"Arrival","Mongolia",1
201706,"Arrival","Morocco",1
201706,"Arrival","Myanmar",7
201706,"Arrival","Namibia",5
201706,"Arrival","Nepal",13
201706,"Arrival","Netherlands",29
201706,"Arrival","New Caledonia",2
201706,"Arrival","Nigeria",3
201706,"Arrival","Niue",3
201706,"Arrival","Norway",7
201706,"Arrival","Not Stated",602
201706,"Arrival","Oman",2
201706,"Arrival","Pakistan",19
201706,"Arrival","Papua New Guinea",18
201706,"Arrival","Peru",1
201706,"Arrival","Philippines",476
201706,"Arrival","Poland",9
201706,"Arrival","Portugal",3
201706,"Arrival","Qatar",23
201706,"Arrival","Russia",24
201706,"Arrival","Samoa",198
201706,"Arrival","Samoa, American",3
201706,"Arrival","Saudi Arabia",73
201706,"Arrival","Serbia",7
201706,"Arrival","Seychelles",1
201706,"Arrival","Singapore",138
201706,"Arrival","Slovakia",2
201706,"Arrival","Solomon Islands",2
201706,"Arrival","Somalia",4
201706,"Arrival","South Africa",454
201706,"Arrival","Spain",12
201706,"Arrival","Sri Lanka",109
201706,"Arrival","St Maarten (Dutch Part)",2
201706,"Arrival","Swaziland",1
201706,"Arrival","Sweden",56
201706,"Arrival","Switzerland",33
201706,"Arrival","Syria",3
201706,"Arrival","Taiwan",77
201706,"Arrival","Tanzania",3
201706,"Arrival","Thailand",98
201706,"Arrival","Timor-Leste",2
201706,"Arrival","Tokelau",6
201706,"Arrival","Tonga",77
201706,"Arrival","Trinidad and Tobago",6
201706,"Arrival","Turkey",5
201706,"Arrival","Turks and Caicos Islands",1
201706,"Arrival","Tuvalu",6
201706,"Arrival","Uganda",1
201706,"Arrival","Ukraine",3
201706,"Arrival","United Arab Emirates",80
201706,"Arrival","United Kingdom",950
201706,"Arrival","United States of America",430
201706,"Arrival","Uruguay",16
201706,"Arrival","Uzbekistan",2
201706,"Arrival","Vanuatu",6
201706,"Arrival","Viet Nam",58
201706,"Arrival","Zambia",3
201706,"Arrival","Zimbabwe",3
201706,"Departure","Afghanistan",1
201706,"Departure","Argentina",35
201706,"Departure","Australia",1781
201706,"Departure","Austria",3
201706,"Departure","Bangladesh",10
201706,"Departure","Belgium",4
201706,"Departure","Bolivia",1
201706,"Departure","Brazil",9
201706,"Departure","Bulgaria",3
201706,"Departure","Cambodia",7
201706,"Departure","Canada",236
201706,"Departure","Chile",22
201706,"Departure","China",219
201706,"Departure","Colombia",4
201706,"Departure","Cook Islands",22
201706,"Departure","Croatia",2
201706,"Departure","Cyprus",2
201706,"Departure","Czech Republic",23
201706,"Departure","Denmark",11
201706,"Departure","Estonia",1
201706,"Departure","Falkland Islands",1
201706,"Departure","Fiji",41
201706,"Departure","Finland",7
201706,"Departure","Former Yugoslav Republic of Macedonia (FYROM)",2
201706,"Departure","France",99
201706,"Departure","French Polynesia",2
201706,"Departure","Germany",96
201706,"Departure","Ghana",7
201706,"Departure","Greece",12
201706,"Departure","Hong Kong (Special Administrative Region)",40
201706,"Departure","Hungary",3
201706,"Departure","Iceland",2
201706,"Departure","India",148
201706,"Departure","Indonesia",31
201706,"Departure","Ireland",83
201706,"Departure","Israel",8
201706,"Departure","Italy",21
201706,"Departure","Japan",71
201706,"Departure","Jordan",2
201706,"Departure","Kenya",3
201706,"Departure","Kiribati",1
201706,"Departure","South Korea",93
201706,"Departure","Kosovo",2
201706,"Departure","Kuwait",2
201706,"Departure","Laos",9
201706,"Departure","Latvia",2
201706,"Departure","Malaysia",56
201706,"Departure","Maldives",1
201706,"Departure","Malta",3
201706,"Departure","Mauritius",3
201706,"Departure","Mexico",12
201706,"Departure","Mozambique",2
201706,"Departure","Myanmar",1
201706,"Departure","Nepal",6
201706,"Departure","Netherlands",50
201706,"Departure","New Caledonia",1
201706,"Departure","Nigeria",1
201706,"Departure","Norway",16
201706,"Departure","Not Stated",173
201706,"Departure","Oman",2
201706,"Departure","Papua New Guinea",12
201706,"Departure","Paraguay",1
201706,"Departure","Peru",4
201706,"Departure","Philippines",40
201706,"Departure","Poland",4
201706,"Departure","Portugal",5
201706,"Departure","Puerto Rico",1
201706,"Departure","Qatar",2
201706,"Departure","Reunion",1
201706,"Departure","Romania",1
201706,"Departure","Russia",16
201706,"Departure","Samoa",26
201706,"Departure","Saudi Arabia",2
201706,"Departure","Singapore",24
201706,"Departure","Slovakia",2
201706,"Departure","Slovenia",3
201706,"Departure","Solomon Islands",3
201706,"Departure","South Africa",32
201706,"Departure","South Sudan",1
201706,"Departure","Spain",31
201706,"Departure","Sri Lanka",16
201706,"Departure","Sweden",30
201706,"Departure","Switzerland",24
201706,"Departure","Syria",1
201706,"Departure","Taiwan",23
201706,"Departure","Tanzania",1
201706,"Departure","Thailand",55
201706,"Departure","Timor-Leste",1
201706,"Departure","Tokelau",13
201706,"Departure","Tonga",28
201706,"Departure","Tunisia",2
201706,"Departure","Turkey",1
201706,"Departure","Tuvalu",3
201706,"Departure","Ukraine",7
201706,"Departure","United Arab Emirates",11
201706,"Departure","United Kingdom",901
201706,"Departure","United States of America",265
201706,"Departure","Uruguay",17
201706,"Departure","Vanuatu",2
201706,"Departure","Viet Nam",22
201706,"Net migration","Afghanistan",9
201706,"Net migration","Argentina",17
201706,"Net migration","Australia",-169
201706,"Net migration","Austria",1
201706,"Net migration","Bahrain",5
201706,"Net migration","Belarus",1
201706,"Net migration","Belgium",10
201706,"Net migration","Belize",2
201706,"Net migration","Bermuda",4
201706,"Net migration","Bhutan",1
201706,"Net migration","Botswana",1
201706,"Net migration","Brazil",56
201706,"Net migration","Brunei Darussalam",13
201706,"Net migration","Bulgaria",-3
201706,"Net migration","Burundi",1
201706,"Net migration","Cambodia",20
201706,"Net migration","Canada",-99
201706,"Net migration","Cayman Islands",1
201706,"Net migration","Chile",35
201706,"Net migration","China",693
201706,"Net migration","Colombia",10
201706,"Net migration","Cook Islands",-2
201706,"Net migration","Costa Rica",3
201706,"Net migration","Cote d'Ivoire",4
201706,"Net migration","Croatia",2
201706,"Net migration","Czech Republic",-5
201706,"Net migration","Denmark",-2
201706,"Net migration","Dominica",1
201706,"Net migration","Ecuador",8
201706,"Net migration","Egypt",6
201706,"Net migration","El Salvador",3
201706,"Net migration","Eritrea",1
201706,"Net migration","Ethiopia",4
201706,"Net migration","Falkland Islands",-1
201706,"Net migration","Fiji",74
201706,"Net migration","Finland",1
201706,"Net migration","France",105
201706,"Net migration","French Polynesia",3
201706,"Net migration","Gabon",2
201706,"Net migration","Gaza Strip/Palestine/West Bank",1
201706,"Net migration","Germany",74
201706,"Net migration","Ghana",-6
201706,"Net migration","Greece",-12
201706,"Net migration","Guam",4
201706,"Net migration","Guatemala",5
201706,"Net migration","Hong Kong (Special Administrative Region)",27
201706,"Net migration","Hungary",11
201706,"Net migration","Iceland",-1
201706,"Net migration","India",436
201706,"Net migration","Indonesia",20
201706,"Net migration","Iran",13
201706,"Net migration","Iraq",5
201706,"Net migration","Ireland",-3
201706,"Net migration","Israel",7
201706,"Net migration","Italy",6
201706,"Net migration","Jamaica",2
201706,"Net migration","Japan",81
201706,"Net migration","Jordan",3
201706,"Net migration","Kazakhstan",3
201706,"Net migration","Kiribati",6
201706,"Net migration","South Korea",156
201706,"Net migration","Kuwait",2
201706,"Net migration","Laos",-8
201706,"Net migration","Latvia",3
201706,"Net migration","Lebanon",22
201706,"Net migration","Liberia",2
201706,"Net migration","Libya",1
201706,"Net migration","Lithuania",7
201706,"Net migration","Luxembourg",2
201706,"Net migration","Macau (Special Administrative Region)",6
201706,"Net migration","Malaysia",24
201706,"Net migration","Maldives",1
201706,"Net migration","Malta",-1
201706,"Net migration","Mauritius",1
201706,"Net migration","Mexico",2
201706,"Net migration","Moldova",2
201706,"Net migration","Mongolia",1
201706,"Net migration","Morocco",1
201706,"Net migration","Mozambique",-2
201706,"Net migration","Myanmar",6
201706,"Net migration","Namibia",5
201706,"Net migration","Nepal",7
201706,"Net migration","Netherlands",-21
201706,"Net migration","New Caledonia",1
201706,"Net migration","Nigeria",2
201706,"Net migration","Niue",3
201706,"Net migration","Norway",-9
201706,"Net migration","Not Stated",429
201706,"Net migration","Pakistan",19
201706,"Net migration","Papua New Guinea",6
201706,"Net migration","Paraguay",-1
201706,"Net migration","Peru",-3
201706,"Net migration","Philippines",436
201706,"Net migration","Poland",5
201706,"Net migration","Portugal",-2
201706,"Net migration","Puerto Rico",-1
201706,"Net migration","Qatar",21
201706,"Net migration","Reunion",-1
201706,"Net migration","Romania",-1
201706,"Net migration","Russia",8
201706,"Net migration","Samoa",172
201706,"Net migration","Samoa, American",3
201706,"Net migration","Saudi Arabia",71
201706,"Net migration","Serbia",7
201706,"Net migration","Seychelles",1
201706,"Net migration","Singapore",114
201706,"Net migration","Slovenia",-3
201706,"Net migration","Solomon Islands",-1
201706,"Net migration","Somalia",4
201706,"Net migration","South Africa",422
201706,"Net migration","South Sudan",-1
201706,"Net migration","Spain",-19
201706,"Net migration","Sri Lanka",93
201706,"Net migration","St Maarten (Dutch Part)",2
201706,"Net migration","Swaziland",1
201706,"Net migration","Sweden",26
201706,"Net migration","Switzerland",9
201706,"Net migration","Syria",2
201706,"Net migration","Taiwan",54
201706,"Net migration","Tanzania",2
201706,"Net migration","Thailand",43
201706,"Net migration","Timor-Leste",1
201706,"Net migration","Tokelau",-7
201706,"Net migration","Tonga",49
201706,"Net migration","Trinidad and Tobago",6
201706,"Net migration","Tunisia",-2
201706,"Net migration","Turkey",4
201706,"Net migration","Turks and Caicos Islands",1
201706,"Net migration","Tuvalu",3
201706,"Net migration","Uganda",1
201706,"Net migration","Ukraine",-4
201706,"Net migration","United Arab Emirates",69
201706,"Net migration","United Kingdom",49
201706,"Net migration","United States of America",165
201706,"Net migration","Uruguay",-1
201706,"Net migration","Uzbekistan",2
201706,"Net migration","Vanuatu",4
201706,"Net migration","Viet Nam",36
201706,"Net migration","Zambia",3
201706,"Net migration","Zimbabwe",3
201707,"Arrival","Afghanistan",9
201707,"Arrival","Albania",1
201707,"Arrival","Algeria",1
201707,"Arrival","Argentina",38
201707,"Arrival","Armenia",3
201707,"Arrival","Australia",1866
201707,"Arrival","Austria",18
201707,"Arrival","Bahrain",9
201707,"Arrival","Bangladesh",15
201707,"Arrival","Belarus",3
201707,"Arrival","Belgium",19
201707,"Arrival","Bermuda",8
201707,"Arrival","Bhutan",4
201707,"Arrival","Botswana",4
201707,"Arrival","Brazil",39
201707,"Arrival","British Indian Ocean Territory",1
201707,"Arrival","Brunei Darussalam",8
201707,"Arrival","Bulgaria",1
201707,"Arrival","Cambodia",16
201707,"Arrival","Cameroon",1
201707,"Arrival","Canada",193
201707,"Arrival","Chile",29
201707,"Arrival","China",1592
201707,"Arrival","Colombia",14
201707,"Arrival","Cook Islands",16
201707,"Arrival","Costa Rica",1
201707,"Arrival","Croatia",3
201707,"Arrival","Cyprus",4
201707,"Arrival","Czech Republic",15
201707,"Arrival","Denmark",44
201707,"Arrival","Ecuador",9
201707,"Arrival","Egypt",17
201707,"Arrival","Ethiopia",1
201707,"Arrival","Fiji",138
201707,"Arrival","Finland",5
201707,"Arrival","France",183
