"Period","Passenger_type","Direction","Country","Count"
201703,"Overseas visitor","Arrival","Cayman Islands",32
201703,"Overseas visitor","Arrival","Chile",800
201703,"Overseas visitor","Arrival","China, People's Republic of",42000
201703,"Overseas visitor","Arrival","Colombia",144
201703,"Overseas visitor","Arrival","Cook Islands",928
201703,"Overseas visitor","Arrival","Costa Rica",16
201703,"Overseas visitor","Arrival","Croatia",80
201703,"Overseas visitor","Arrival","Cyprus",32
201703,"Overseas visitor","Arrival","Czech Republic",752
201703,"Overseas visitor","Arrival","Denmark",1280
201703,"Overseas visitor","Arrival","Ecuador",16
201703,"Overseas visitor","Arrival","Egypt",16
201703,"Overseas visitor","Arrival","Estonia",112
201703,"Overseas visitor","Arrival","Ethiopia",16
201703,"Overseas visitor","Arrival","Faeroe Islands",16
201703,"Overseas visitor","Arrival","Falkland Islands",16
201703,"Overseas visitor","Arrival","Fiji",2096
201703,"Overseas visitor","Arrival","Finland",368
201703,"Overseas visitor","Arrival","France",4176
201703,"Overseas visitor","Arrival","French Guiana",16
201703,"Overseas visitor","Arrival","French Polynesia",2672
201703,"Overseas visitor","Arrival","Georgia",16
201703,"Overseas visitor","Arrival","Germany",11408
201703,"Overseas visitor","Arrival","Ghana",16
201703,"Overseas visitor","Arrival","Gibraltar",16
201703,"Overseas visitor","Arrival","Greece",128
201703,"Overseas visitor","Arrival","Guam",32
201703,"Overseas visitor","Arrival","Guatemala",16
201703,"Overseas visitor","Arrival","Honduras",16
201703,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",3872
201703,"Overseas visitor","Arrival","Hungary",176
201703,"Overseas visitor","Arrival","Iceland",64
201703,"Overseas visitor","Arrival","India",4992
201703,"Overseas visitor","Arrival","Indonesia",1728
201703,"Overseas visitor","Arrival","Iran",128
201703,"Overseas visitor","Arrival","Iraq",16
201703,"Overseas visitor","Arrival","Ireland",1008
201703,"Overseas visitor","Arrival","Israel",528
201703,"Overseas visitor","Arrival","Italy",800
201703,"Overseas visitor","Arrival","Jamaica",16
201703,"Overseas visitor","Arrival","Japan",12032
201703,"Overseas visitor","Arrival","Jordan",32
201703,"Overseas visitor","Arrival","Kazakhstan",16
201703,"Overseas visitor","Arrival","Kenya",32
201703,"Overseas visitor","Arrival","Kiribati",32
201703,"Overseas visitor","Arrival","Korea, Republic of",7584
201703,"Overseas visitor","Arrival","Kuwait",48
201703,"Overseas visitor","Arrival","Laos",32
201703,"Overseas visitor","Arrival","Latvia",32
201703,"Overseas visitor","Arrival","Lebanon",16
201703,"Overseas visitor","Arrival","Liechtenstein",16
201703,"Overseas visitor","Arrival","Lithuania",80
201703,"Overseas visitor","Arrival","Luxembourg",64
201703,"Overseas visitor","Arrival","Macau (Special Administrative Region)",224
201703,"Overseas visitor","Arrival","Malaysia",4928
201703,"Overseas visitor","Arrival","Maldives",16
201703,"Overseas visitor","Arrival","Malta",32
201703,"Overseas visitor","Arrival","Mauritania",16
201703,"Overseas visitor","Arrival","Mauritius",48
201703,"Overseas visitor","Arrival","Mexico",352
201703,"Overseas visitor","Arrival","Micronesia, Federated States of",16
201703,"Overseas visitor","Arrival","Moldova",16
201703,"Overseas visitor","Arrival","Monaco",16
201703,"Overseas visitor","Arrival","Morocco",16
201703,"Overseas visitor","Arrival","Myanmar",48
201703,"Overseas visitor","Arrival","Namibia",16
201703,"Overseas visitor","Arrival","Nauru",16
201703,"Overseas visitor","Arrival","Nepal",48
201703,"Overseas visitor","Arrival","Netherlands",2256
201703,"Overseas visitor","Arrival","New Caledonia",1520
201703,"Overseas visitor","Arrival","New Zealand",1824
201703,"Overseas visitor","Arrival","Nigeria",16
201703,"Overseas visitor","Arrival","Niue",176
201703,"Overseas visitor","Arrival","Norfolk Island",48
201703,"Overseas visitor","Arrival","Norway",432
201703,"Overseas visitor","Arrival","Not Stated",1856
201703,"Overseas visitor","Arrival","Oman",48
201703,"Overseas visitor","Arrival","Pakistan",64
201703,"Overseas visitor","Arrival","Panama",16
201703,"Overseas visitor","Arrival","Papua New Guinea",208
201703,"Overseas visitor","Arrival","Paraguay",16
201703,"Overseas visitor","Arrival","Peru",64
201703,"Overseas visitor","Arrival","Philippines",1728
201703,"Overseas visitor","Arrival","Poland",880
201703,"Overseas visitor","Arrival","Portugal",160
201703,"Overseas visitor","Arrival","Puerto Rico",16
201703,"Overseas visitor","Arrival","Qatar",112
201703,"Overseas visitor","Arrival","Reunion",16
201703,"Overseas visitor","Arrival","Romania",128
201703,"Overseas visitor","Arrival","Russia",448
201703,"Overseas visitor","Arrival","Samoa",2048
201703,"Overseas visitor","Arrival","Samoa, American",112
201703,"Overseas visitor","Arrival","San Marino",16
201703,"Overseas visitor","Arrival","Saudi Arabia",208
201703,"Overseas visitor","Arrival","Serbia",32
201703,"Overseas visitor","Arrival","Sierra Leone",16
201703,"Overseas visitor","Arrival","Singapore",4272
201703,"Overseas visitor","Arrival","Slovakia",192
201703,"Overseas visitor","Arrival","Slovenia",96
201703,"Overseas visitor","Arrival","Solomon Islands",224
201703,"Overseas visitor","Arrival","South Africa",1808
201703,"Overseas visitor","Arrival","Spain",1088
201703,"Overseas visitor","Arrival","Sri Lanka",320
201703,"Overseas visitor","Arrival","Sweden",1360
201703,"Overseas visitor","Arrival","Switzerland",1952
201703,"Overseas visitor","Arrival","Taiwan",2976
201703,"Overseas visitor","Arrival","Tanzania",16
201703,"Overseas visitor","Arrival","Thailand",2960
201703,"Overseas visitor","Arrival","Timor-Leste",16
201703,"Overseas visitor","Arrival","Tokelau",16
201703,"Overseas visitor","Arrival","Tonga",1856
201703,"Overseas visitor","Arrival","Trinidad and Tobago",16
201703,"Overseas visitor","Arrival","Tunisia",16
201703,"Overseas visitor","Arrival","Turkey",96
201703,"Overseas visitor","Arrival","Tuvalu",64
201703,"Overseas visitor","Arrival","Uganda",16
201703,"Overseas visitor","Arrival","Ukraine",96
201703,"Overseas visitor","Arrival","United Arab Emirates",1056
201703,"Overseas visitor","Arrival","United Kingdom",23408
201703,"Overseas visitor","Arrival","United States of America",38432
201703,"Overseas visitor","Arrival","Uruguay",400
201703,"Overseas visitor","Arrival","Vanuatu",1072
201703,"Overseas visitor","Arrival","Venezuela",16
201703,"Overseas visitor","Arrival","Viet Nam",544
201703,"Overseas visitor","Arrival","Virgin Islands, British",16
201703,"Overseas visitor","Arrival","Zimbabwe",32
201703,"Overseas visitor","Departure","Afghanistan",15
201703,"Overseas visitor","Departure","Albania",7
201703,"Overseas visitor","Departure","Andorra",7
201703,"Overseas visitor","Departure","Angola",3
201703,"Overseas visitor","Departure","Antarctica",2
201703,"Overseas visitor","Departure","Antigua and Barbuda",1
201703,"Overseas visitor","Departure","Argentina",2842
201703,"Overseas visitor","Departure","Armenia",7
201703,"Overseas visitor","Departure","Aruba",3
201703,"Overseas visitor","Departure","Australia",126196
201703,"Overseas visitor","Departure","Austria",1349
201703,"Overseas visitor","Departure","Azerbaijan",8
201703,"Overseas visitor","Departure","Bahamas",5
201703,"Overseas visitor","Departure","Bahrain",41
201703,"Overseas visitor","Departure","Bangladesh",67
201703,"Overseas visitor","Departure","Barbados",10
201703,"Overseas visitor","Departure","Belarus",27
201703,"Overseas visitor","Departure","Belgium",1201
201703,"Overseas visitor","Departure","Benin",3
201703,"Overseas visitor","Departure","Bermuda",38
201703,"Overseas visitor","Departure","Bhutan",1
201703,"Overseas visitor","Departure","Bolivia",6
201703,"Overseas visitor","Departure","Bosnia and Herzegovina",4
201703,"Overseas visitor","Departure","Botswana",6
201703,"Overseas visitor","Departure","Brazil",1324
201703,"Overseas visitor","Departure","Brunei Darussalam",92
201703,"Overseas visitor","Departure","Bulgaria",104
201703,"Overseas visitor","Departure","Burkina Faso",1
201703,"Overseas visitor","Departure","Cambodia",163
201703,"Overseas visitor","Departure","Cameroon",3
201703,"Overseas visitor","Departure","Canada",11606
201703,"Overseas visitor","Departure","Cayman Islands",18
201703,"Overseas visitor","Departure","Chile",880
201703,"Overseas visitor","Departure","China, People's Republic of",40270
201703,"Overseas visitor","Departure","Colombia",117
201703,"Overseas visitor","Departure","Comoros",1
201703,"Overseas visitor","Departure","Congo",1
201703,"Overseas visitor","Departure","Congo, the Democratic Republic of the",4
201703,"Overseas visitor","Departure","Cook Islands",1017
201703,"Overseas visitor","Departure","Costa Rica",19
201703,"Overseas visitor","Departure","Cote d'Ivoire",2
201703,"Overseas visitor","Departure","Croatia",102
201703,"Overseas visitor","Departure","Cuba",5
201703,"Overseas visitor","Departure","Curacao",1
201703,"Overseas visitor","Departure","Cyprus",55
201703,"Overseas visitor","Departure","Czech Republic",1201
201703,"Overseas visitor","Departure","Denmark",2136
201703,"Overseas visitor","Departure","Dominican Republic",7
201703,"Overseas visitor","Departure","Ecuador",17
201703,"Overseas visitor","Departure","Egypt",27
201703,"Overseas visitor","Departure","El Salvador",1
201703,"Overseas visitor","Departure","Eritrea",1
201703,"Overseas visitor","Departure","Estonia",102
201703,"Overseas visitor","Departure","Ethiopia",7
201703,"Overseas visitor","Departure","Faeroe Islands",12
201703,"Overseas visitor","Departure","Falkland Islands",6
201703,"Overseas visitor","Departure","Fiji",2055
201703,"Overseas visitor","Departure","Finland",612
201703,"Overseas visitor","Departure","Former Yugoslav Republic of Macedonia (FYROM)",13
201703,"Overseas visitor","Departure","France",6271
201703,"Overseas visitor","Departure","French Guiana",4
201703,"Overseas visitor","Departure","French Polynesia",2037
201703,"Overseas visitor","Departure","Gabon",1
201703,"Overseas visitor","Departure","Gaza Strip/Palestine/West Bank",5
201703,"Overseas visitor","Departure","Germany",20037
201703,"Overseas visitor","Departure","Ghana",7
201703,"Overseas visitor","Departure","Gibraltar",21
201703,"Overseas visitor","Departure","Greece",142
201703,"Overseas visitor","Departure","Greenland",2
201703,"Overseas visitor","Departure","Grenada",1
201703,"Overseas visitor","Departure","Guadeloupe",7
201703,"Overseas visitor","Departure","Guam",28
201703,"Overseas visitor","Departure","Guatemala",13
201703,"Overseas visitor","Departure","Guyana",4
201703,"Overseas visitor","Departure","Honduras",2
201703,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",3939
201703,"Overseas visitor","Departure","Hungary",297
201703,"Overseas visitor","Departure","Iceland",66
201703,"Overseas visitor","Departure","India",5156
201703,"Overseas visitor","Departure","Indonesia",1434
201703,"Overseas visitor","Departure","Iran",108
201703,"Overseas visitor","Departure","Iraq",16
201703,"Overseas visitor","Departure","Ireland",1501
201703,"Overseas visitor","Departure","Israel",962
201703,"Overseas visitor","Departure","Italy",1053
201703,"Overseas visitor","Departure","Jamaica",8
201703,"Overseas visitor","Departure","Japan",14894
201703,"Overseas visitor","Departure","Jordan",29
201703,"Overseas visitor","Departure","Kazakhstan",15
201703,"Overseas visitor","Departure","Kenya",42
201703,"Overseas visitor","Departure","Kiribati",72
201703,"Overseas visitor","Departure","Korea, Republic of",8543
201703,"Overseas visitor","Departure","Kuwait",49
201703,"Overseas visitor","Departure","Kyrgyzstan",3
201703,"Overseas visitor","Departure","Laos",39
201703,"Overseas visitor","Departure","Latvia",68
201703,"Overseas visitor","Departure","Lebanon",12
201703,"Overseas visitor","Departure","Liberia",6
201703,"Overseas visitor","Departure","Libya",1
201703,"Overseas visitor","Departure","Liechtenstein",7
201703,"Overseas visitor","Departure","Lithuania",53
201703,"Overseas visitor","Departure","Luxembourg",113
201703,"Overseas visitor","Departure","Macau (Special Administrative Region)",233
201703,"Overseas visitor","Departure","Madagascar",6
201703,"Overseas visitor","Departure","Malawi",8
201703,"Overseas visitor","Departure","Malaysia",4568
201703,"Overseas visitor","Departure","Maldives",13
201703,"Overseas visitor","Departure","Mali",6
201703,"Overseas visitor","Departure","Malta",57
201703,"Overseas visitor","Departure","Marshall Islands",5
201703,"Overseas visitor","Departure","Martinique",1
201703,"Overseas visitor","Departure","Mauritius",52
201703,"Overseas visitor","Departure","Mexico",389
201703,"Overseas visitor","Departure","Micronesia, Federated States of",7
201703,"Overseas visitor","Departure","Moldova",11
201703,"Overseas visitor","Departure","Monaco",14
201703,"Overseas visitor","Departure","Mongolia",28
201703,"Overseas visitor","Departure","Montenegro",4
201703,"Overseas visitor","Departure","Morocco",14
201703,"Overseas visitor","Departure","Mozambique",7
201703,"Overseas visitor","Departure","Myanmar",33
201703,"Overseas visitor","Departure","Namibia",22
201703,"Overseas visitor","Departure","Nauru",3
201703,"Overseas visitor","Departure","Nepal",39
201703,"Overseas visitor","Departure","Netherlands",4929
201703,"Overseas visitor","Departure","New Caledonia",1524
201703,"Overseas visitor","Departure","New Zealand",1715
201703,"Overseas visitor","Departure","Nicaragua",6
201703,"Overseas visitor","Departure","Nigeria",5
201703,"Overseas visitor","Departure","Niue",170
201703,"Overseas visitor","Departure","Norfolk Island",67
201703,"Overseas visitor","Departure","Northern Mariana Islands",1
201703,"Overseas visitor","Departure","Norway",599
201703,"Overseas visitor","Departure","Not Stated",4806
201703,"Overseas visitor","Departure","Oman",56
201703,"Overseas visitor","Departure","Pakistan",102
201703,"Overseas visitor","Departure","Palau",7
201703,"Overseas visitor","Departure","Panama",15
201703,"Overseas visitor","Departure","Papua New Guinea",204
201703,"Overseas visitor","Departure","Paraguay",4
201703,"Overseas visitor","Departure","Peru",66
201703,"Overseas visitor","Departure","Philippines",1694
201703,"Overseas visitor","Departure","Pitcairn",1
201703,"Overseas visitor","Departure","Poland",1045
201703,"Overseas visitor","Departure","Portugal",224
201703,"Overseas visitor","Departure","Puerto Rico",11
201703,"Overseas visitor","Departure","Qatar",145
201703,"Overseas visitor","Departure","Reunion",23
201703,"Overseas visitor","Departure","Romania",162
201703,"Overseas visitor","Departure","Russia",722
201703,"Overseas visitor","Departure","Rwanda",3
201703,"Overseas visitor","Departure","Samoa",1773
201703,"Overseas visitor","Departure","Samoa, American",84
201703,"Overseas visitor","Departure","Saudi Arabia",179
201703,"Overseas visitor","Departure","Senegal",2
201703,"Overseas visitor","Departure","Serbia",54
201703,"Overseas visitor","Departure","Seychelles",7
201703,"Overseas visitor","Departure","Sierra Leone",1
201703,"Overseas visitor","Departure","Singapore",4202
201703,"Overseas visitor","Departure","Slovakia",219
201703,"Overseas visitor","Departure","Slovenia",219
201703,"Overseas visitor","Departure","Solomon Islands",122
201703,"Overseas visitor","Departure","Somalia",3
201703,"Overseas visitor","Departure","South Africa",1650
201703,"Overseas visitor","Departure","South Sudan",2
201703,"Overseas visitor","Departure","Spain",1201
201703,"Overseas visitor","Departure","Sri Lanka",257
201703,"Overseas visitor","Departure","St Helena",1
201703,"Overseas visitor","Departure","St Kitts and Nevis",1
201703,"Overseas visitor","Departure","St Lucia",2
201703,"Overseas visitor","Departure","Sudan",4
201703,"Overseas visitor","Departure","Suriname",1
201703,"Overseas visitor","Departure","Swaziland",8
201703,"Overseas visitor","Departure","Sweden",2336
201703,"Overseas visitor","Departure","Switzerland",3551
201703,"Overseas visitor","Departure","Syria",1
201703,"Overseas visitor","Departure","Taiwan",3734
201703,"Overseas visitor","Departure","Tanzania",11
201703,"Overseas visitor","Departure","Thailand",1772
201703,"Overseas visitor","Departure","Timor-Leste",22
201703,"Overseas visitor","Departure","Tokelau",13
201703,"Overseas visitor","Departure","Tonga",1330
201703,"Overseas visitor","Departure","Trinidad and Tobago",11
201703,"Overseas visitor","Departure","Tunisia",10
201703,"Overseas visitor","Departure","Turkey",121
201703,"Overseas visitor","Departure","Turks and Caicos Islands",1
201703,"Overseas visitor","Departure","Tuvalu",26
201703,"Overseas visitor","Departure","Uganda",16
201703,"Overseas visitor","Departure","Ukraine",108
201703,"Overseas visitor","Departure","United Arab Emirates",831
201703,"Overseas visitor","Departure","United Kingdom",39370
201703,"Overseas visitor","Departure","United States of America",46221
201703,"Overseas visitor","Departure","Uruguay",497
201703,"Overseas visitor","Departure","Uzbekistan",4
201703,"Overseas visitor","Departure","Vanuatu",286
201703,"Overseas visitor","Departure","Venezuela",9
201703,"Overseas visitor","Departure","Viet Nam",511
201703,"Overseas visitor","Departure","Virgin Islands, British",4
201703,"Overseas visitor","Departure","Virgin Islands, United States",1
201703,"Overseas visitor","Departure","Wallis and Futuna",11
201703,"Overseas visitor","Departure","Yemen",1
201703,"Overseas visitor","Departure","Zambia",8
201703,"Overseas visitor","Departure","Zimbabwe",47
201704,"Overseas visitor","Arrival","Antigua and Barbuda",16
201704,"Overseas visitor","Arrival","Argentina",1520
201704,"Overseas visitor","Arrival","Australia",130624
201704,"Overseas visitor","Arrival","Austria",496
201704,"Overseas visitor","Arrival","Bahrain",32
201704,"Overseas visitor","Arrival","Bangladesh",80
201704,"Overseas visitor","Arrival","Belarus",32
201704,"Overseas visitor","Arrival","Belgium",432
201704,"Overseas visitor","Arrival","Bermuda",16
201704,"Overseas visitor","Arrival","Bolivia",16
201704,"Overseas visitor","Arrival","Brazil",1520
201704,"Overseas visitor","Arrival","Brunei Darussalam",64
201704,"Overseas visitor","Arrival","Bulgaria",128
201704,"Overseas visitor","Arrival","Cambodia",288
201704,"Overseas visitor","Arrival","Canada",6176
201704,"Overseas visitor","Arrival","Cayman Islands",16
201704,"Overseas visitor","Arrival","Chile",688
201704,"Overseas visitor","Arrival","China, People's Republic of",39296
201704,"Overseas visitor","Arrival","Colombia",176
201704,"Overseas visitor","Arrival","Cook Islands",1120
201704,"Overseas visitor","Arrival","Costa Rica",48
201704,"Overseas visitor","Arrival","Croatia",48
201704,"Overseas visitor","Arrival","Cyprus",16
201704,"Overseas visitor","Arrival","Czech Republic",320
201704,"Overseas visitor","Arrival","Denmark",672
201704,"Overseas visitor","Arrival","Ecuador",16
201704,"Overseas visitor","Arrival","Egypt",32
201704,"Overseas visitor","Arrival","El Salvador",16
201704,"Overseas visitor","Arrival","Estonia",112
201704,"Overseas visitor","Arrival","Faeroe Islands",16
201704,"Overseas visitor","Arrival","Fiji",2720
201704,"Overseas visitor","Arrival","Finland",576
201704,"Overseas visitor","Arrival","France",2656
201704,"Overseas visitor","Arrival","French Polynesia",1680
201704,"Overseas visitor","Arrival","Georgia",16
201704,"Overseas visitor","Arrival","Germany",6240
201704,"Overseas visitor","Arrival","Greece",80
201704,"Overseas visitor","Arrival","Guam",64
201704,"Overseas visitor","Arrival","Guatemala",16
201704,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",6128
201704,"Overseas visitor","Arrival","Hungary",192
201704,"Overseas visitor","Arrival","Iceland",64
201704,"Overseas visitor","Arrival","India",5152
201704,"Overseas visitor","Arrival","Indonesia",1568
201704,"Overseas visitor","Arrival","Iran",48
201704,"Overseas visitor","Arrival","Iraq",16
201704,"Overseas visitor","Arrival","Ireland",832
201704,"Overseas visitor","Arrival","Israel",320
201704,"Overseas visitor","Arrival","Italy",576
201704,"Overseas visitor","Arrival","Jamaica",16
201704,"Overseas visitor","Arrival","Japan",6144
201704,"Overseas visitor","Arrival","Jordan",16
201704,"Overseas visitor","Arrival","Kazakhstan",32
201704,"Overseas visitor","Arrival","Kenya",16
201704,"Overseas visitor","Arrival","Kiribati",16
201704,"Overseas visitor","Arrival","Korea, Republic of",6512
201704,"Overseas visitor","Arrival","Kuwait",48
201704,"Overseas visitor","Arrival","Laos",64
201704,"Overseas visitor","Arrival","Latvia",96
201704,"Overseas visitor","Arrival","Lebanon",32
201704,"Overseas visitor","Arrival","Liechtenstein",16
201704,"Overseas visitor","Arrival","Lithuania",176
201704,"Overseas visitor","Arrival","Luxembourg",80
201704,"Overseas visitor","Arrival","Macau (Special Administrative Region)",208
201704,"Overseas visitor","Arrival","Malawi",16
201704,"Overseas visitor","Arrival","Malaysia",4576
201704,"Overseas visitor","Arrival","Maldives",16
201704,"Overseas visitor","Arrival","Malta",16
201704,"Overseas visitor","Arrival","Mauritius",32
201704,"Overseas visitor","Arrival","Mexico",560
201704,"Overseas visitor","Arrival","Monaco",16
201704,"Overseas visitor","Arrival","Mongolia",48
201704,"Overseas visitor","Arrival","Myanmar",128
201704,"Overseas visitor","Arrival","Namibia",16
201704,"Overseas visitor","Arrival","Nauru",16
201704,"Overseas visitor","Arrival","Nepal",80
201704,"Overseas visitor","Arrival","Netherlands",1184
201704,"Overseas visitor","Arrival","New Caledonia",1632
201704,"Overseas visitor","Arrival","New Zealand",1904
201704,"Overseas visitor","Arrival","Nigeria",16
201704,"Overseas visitor","Arrival","Niue",192
201704,"Overseas visitor","Arrival","Norfolk Island",80
201704,"Overseas visitor","Arrival","Norway",544
201704,"Overseas visitor","Arrival","Not Stated",2000
201704,"Overseas visitor","Arrival","Oman",48
201704,"Overseas visitor","Arrival","Pakistan",48
201704,"Overseas visitor","Arrival","Palau",16
201704,"Overseas visitor","Arrival","Panama",32
201704,"Overseas visitor","Arrival","Papua New Guinea",304
201704,"Overseas visitor","Arrival","Paraguay",16
201704,"Overseas visitor","Arrival","Peru",48
201704,"Overseas visitor","Arrival","Philippines",2480
201704,"Overseas visitor","Arrival","Poland",320
201704,"Overseas visitor","Arrival","Portugal",192
201704,"Overseas visitor","Arrival","Puerto Rico",16
201704,"Overseas visitor","Arrival","Qatar",128
201704,"Overseas visitor","Arrival","Reunion",16
201704,"Overseas visitor","Arrival","Romania",112
201704,"Overseas visitor","Arrival","Russia",832
201704,"Overseas visitor","Arrival","Samoa",1808
201704,"Overseas visitor","Arrival","Samoa, American",80
201704,"Overseas visitor","Arrival","Saudi Arabia",192
201704,"Overseas visitor","Arrival","Serbia",32
201704,"Overseas visitor","Arrival","Singapore",4544
201704,"Overseas visitor","Arrival","Slovakia",128
201704,"Overseas visitor","Arrival","Slovenia",48
201704,"Overseas visitor","Arrival","Solomon Islands",96
201704,"Overseas visitor","Arrival","Somalia",16
201704,"Overseas visitor","Arrival","South Africa",1904
201704,"Overseas visitor","Arrival","Spain",848
201704,"Overseas visitor","Arrival","Sri Lanka",400
201704,"Overseas visitor","Arrival","St Vincent and the Grenadines",16
201704,"Overseas visitor","Arrival","Suriname",16
201704,"Overseas visitor","Arrival","Sweden",1200
201704,"Overseas visitor","Arrival","Switzerland",1472
201704,"Overseas visitor","Arrival","Taiwan",3040
201704,"Overseas visitor","Arrival","Tanzania",16
201704,"Overseas visitor","Arrival","Thailand",5648
201704,"Overseas visitor","Arrival","Timor-Leste",32
201704,"Overseas visitor","Arrival","Tokelau",32
201704,"Overseas visitor","Arrival","Tonga",1552
201704,"Overseas visitor","Arrival","Turkey",80
201704,"Overseas visitor","Arrival","Tuvalu",32
201704,"Overseas visitor","Arrival","Ukraine",272
201704,"Overseas visitor","Arrival","United Arab Emirates",688
201704,"Overseas visitor","Arrival","United Kingdom",16064
201704,"Overseas visitor","Arrival","United States of America",24880
201704,"Overseas visitor","Arrival","Uruguay",144
201704,"Overseas visitor","Arrival","Vanuatu",464
201704,"Overseas visitor","Arrival","Venezuela",16
201704,"Overseas visitor","Arrival","Viet Nam",752
201704,"Overseas visitor","Arrival","Virgin Islands, British",16
201704,"Overseas visitor","Arrival","Wallis and Futuna",16
201704,"Overseas visitor","Arrival","Zambia",16
201704,"Overseas visitor","Arrival","Zimbabwe",48
201704,"Overseas visitor","Departure","Afghanistan",6
201704,"Overseas visitor","Departure","Albania",2
201704,"Overseas visitor","Departure","Algeria",1
201704,"Overseas visitor","Departure","Andorra",7
201704,"Overseas visitor","Departure","Angola",12
201704,"Overseas visitor","Departure","Antarctica",4
201704,"Overseas visitor","Departure","Antigua and Barbuda",1
201704,"Overseas visitor","Departure","Argentina",1647
201704,"Overseas visitor","Departure","Armenia",2
201704,"Overseas visitor","Departure","Aruba",3
201704,"Overseas visitor","Departure","Australia",136546
201704,"Overseas visitor","Departure","Austria",824
201704,"Overseas visitor","Departure","Azerbaijan",5
201704,"Overseas visitor","Departure","Bahamas",24
201704,"Overseas visitor","Departure","Bahrain",25
201704,"Overseas visitor","Departure","Bangladesh",47
201704,"Overseas visitor","Departure","Barbados",7
201704,"Overseas visitor","Departure","Belarus",22
201704,"Overseas visitor","Departure","Belgium",784
201704,"Overseas visitor","Departure","Bermuda",22
201704,"Overseas visitor","Departure","Bhutan",1
201704,"Overseas visitor","Departure","Bolivia",15
201704,"Overseas visitor","Departure","Bosnia and Herzegovina",2
201704,"Overseas visitor","Departure","Botswana",12
201704,"Overseas visitor","Departure","Brazil",1175
201704,"Overseas visitor","Departure","Brunei Darussalam",120
201704,"Overseas visitor","Departure","Bulgaria",87
201704,"Overseas visitor","Departure","Burkina Faso",3
201704,"Overseas visitor","Departure","Cabo Verde",1
201704,"Overseas visitor","Departure","Cambodia",232
201704,"Overseas visitor","Departure","Cameroon",1
201704,"Overseas visitor","Departure","Canada",6804
201704,"Overseas visitor","Departure","Cayman Islands",23
201704,"Overseas visitor","Departure","Chile",609
201704,"Overseas visitor","Departure","China, People's Republic of",39599
201704,"Overseas visitor","Departure","Colombia",132
201704,"Overseas visitor","Departure","Comoros",2
201704,"Overseas visitor","Departure","Congo",1
201704,"Overseas visitor","Departure","Congo, the Democratic Republic of the",1
201704,"Overseas visitor","Departure","Cook Islands",1123
201704,"Overseas visitor","Departure","Costa Rica",38
201704,"Overseas visitor","Departure","Cote d'Ivoire",2
201704,"Overseas visitor","Departure","Croatia",71
201704,"Overseas visitor","Departure","Cuba",7
201704,"Overseas visitor","Departure","Curacao",1
201704,"Overseas visitor","Departure","Cyprus",28
201704,"Overseas visitor","Departure","Czech Republic",511
201704,"Overseas visitor","Departure","Denmark",1329
201704,"Overseas visitor","Departure","Dominican Republic",2
201704,"Overseas visitor","Departure","Ecuador",19
201704,"Overseas visitor","Departure","Egypt",28
201704,"Overseas visitor","Departure","El Salvador",12
201704,"Overseas visitor","Departure","Eritrea",1
201704,"Overseas visitor","Departure","Estonia",79
201704,"Overseas visitor","Departure","Ethiopia",6
201704,"Overseas visitor","Departure","Faeroe Islands",12
201704,"Overseas visitor","Departure","Falkland Islands",11
201704,"Overseas visitor","Departure","Fiji",2299
201704,"Overseas visitor","Departure","Finland",541
201704,"Overseas visitor","Departure","Former Yugoslav Republic of Macedonia (FYROM)",5
201704,"Overseas visitor","Departure","France",4003
201704,"Overseas visitor","Departure","French Guiana",15
201704,"Overseas visitor","Departure","French Polynesia",2224
201704,"Overseas visitor","Departure","Gaza Strip/Palestine/West Bank",3
201704,"Overseas visitor","Departure","Georgia",10
201704,"Overseas visitor","Departure","Germany",13203
201704,"Overseas visitor","Departure","Ghana",5
201704,"Overseas visitor","Departure","Gibraltar",7
201704,"Overseas visitor","Departure","Greece",74
201704,"Overseas visitor","Departure","Grenada",1
201704,"Overseas visitor","Departure","Guadeloupe",3
201704,"Overseas visitor","Departure","Guam",39
201704,"Overseas visitor","Departure","Guatemala",12
201704,"Overseas visitor","Departure","Guinea",1
201704,"Overseas visitor","Departure","Haiti",1
201704,"Overseas visitor","Departure","Honduras",11
201704,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",5980
201704,"Overseas visitor","Departure","Hungary",166
201704,"Overseas visitor","Departure","Iceland",51
201704,"Overseas visitor","Departure","India",4288
201704,"Overseas visitor","Departure","Indonesia",1797
201704,"Overseas visitor","Departure","Iran",96
201704,"Overseas visitor","Departure","Iraq",5
201704,"Overseas visitor","Departure","Ireland",1106
201704,"Overseas visitor","Departure","Israel",676
201704,"Overseas visitor","Departure","Italy",654
201704,"Overseas visitor","Departure","Jamaica",6
201704,"Overseas visitor","Departure","Japan",6505
201704,"Overseas visitor","Departure","Jordan",12
201704,"Overseas visitor","Departure","Kazakhstan",39
201704,"Overseas visitor","Departure","Kenya",48
201704,"Overseas visitor","Departure","Kiribati",55
201704,"Overseas visitor","Departure","Korea, Democratic People's Republic of",3
201704,"Overseas visitor","Departure","Korea, Republic of",6149
201704,"Overseas visitor","Departure","Kosovo",1
201704,"Overseas visitor","Departure","Kuwait",42
201704,"Overseas visitor","Departure","Kyrgyzstan",4
201704,"Overseas visitor","Departure","Laos",52
